gene	SRR8309842	SRR8309843	SRR8309844
lcl|NZ_CP032667.1_cds_WP_000003071.1_826	3.1100131752305664	1.9235836627140972	1.171277997364954
lcl|NZ_CP032667.1_cds_WP_001192820.1_827	3.296903460837887	0.9198542805100182	1.0273224043715847
lcl|NZ_CP032667.1_cds_WP_001010156.1_828	0.1111111111111111	0.031746031746031744	0.0
lcl|NZ_CP032667.1_cds_WP_001295374.1_829	2.812974465148378	0.12215320910973085	0.7494824016563147
lcl|NZ_CP032667.1_cds_WP_001350545.1_830	2.9890625	0.16197916666666667	0.7666666666666667
lcl|NZ_CP032667.1_cds_WP_000838428.1_831	2.723926380368098	0.130879345603272	0.7505112474437627
lcl|NZ_CP032667.1_cds_WP_000012163.1_832	2.9334795321637426	0.15570175438596492	0.7660818713450293
lcl|NZ_CP032667.1_cds_WP_001311109.1_833	2.95	0.22196969696969696	0.8356060606060606
lcl|NZ_CP032667.1_cds_WP_001280192.1_834	2.9400428265524625	0.19271948608137046	0.7830121341898644
lcl|NZ_CP032667.1_cds_WP_000583615.1_835	2.991640543364681	0.3295019157088123	0.8927203065134101
lcl|NZ_CP032667.1_cds_WP_000572462.1_836	2.8756410256410256	0.28846153846153844	0.9192307692307692
lcl|NZ_CP032667.1_cds_WP_000906252.1_837	2.9804364183596688	0.24454477050413845	0.9112114371708052
lcl|NZ_CP032667.1_cds_WP_000502395.1_838	3.017747660535657	0.2968699580509842	0.9874152952565344
lcl|NZ_CP032667.1_cds_WP_001272828.1_839	2.8117443868739205	1.3730569948186528	1.1640759930915372
lcl|NZ_CP032667.1_cds_WP_001298920.1_840	2.9118028534370946	0.9909208819714656	3.0051880674448768
lcl|NZ_CP032667.1_cds_WP_001020381.1_841	2.976014760147601	0.8161131611316114	2.5707257072570724
lcl|NZ_CP032667.1_cds_WP_000037992.1_842	2.8917470525187565	0.14040728831725616	0.8252947481243301
lcl|NZ_CP032667.1_cds_WP_001264442.1_843	3.0007215007215007	0.15295815295815296	0.7727272727272727
lcl|NZ_CP032667.1_cds_WP_001107125.1_844	2.792904290429043	0.3382838283828383	0.924092409240924
lcl|NZ_CP032667.1_cds_WP_000110493.1_845	3.1946532999164576	0.404344193817878	0.9866332497911444
lcl|NZ_CP032667.1_cds_WP_000978544.1_846	3.0184718723761543	0.5281276238455079	1.211586901763224
lcl|NZ_CP032667.1_cds_WP_000417791.1_847	2.9314221472737487	1.3265879707700956	1.860595840359753
lcl|NZ_CP032667.1_cds_WP_001016605.1_848	2.747916666666667	0.16041666666666668	0.9291666666666668
lcl|NZ_CP032667.1_cds_WP_000459182.1_849	2.6689419795221845	0.1410693970420933	0.7736063708759955
lcl|NZ_CP032667.1_cds_WP_000388150.1_850	2.8803307223672765	0.1753698868581375	0.86118363794604
lcl|NZ_CP032667.1_cds_WP_001301085.1_851	2.9814814814814814	0.8835978835978836	0.8875661375661376
lcl|NZ_CP032667.1_cds_852	2.844331641285956	0.6395939086294417	0.6082910321489001
lcl|NZ_CP032667.1_cds_853	0.0	0.0	0.0
lcl|NZ_CP032667.1_cds_WP_085947917.1_854	2.9772549019607837	0.3749019607843137	0.8141176470588235
lcl|NZ_CP032667.1_cds_855	2.2355889724310782	0.18546365914786966	0.15037593984962405
lcl|NZ_CP032667.1_cds_WP_001350544.1_856	1.2637362637362637	0.4505494505494506	0.16117216117216118
lcl|NZ_CP032667.1_cds_857	1.8863636363636365	0.17424242424242425	0.12121212121212123
lcl|NZ_CP032667.1_cds_858	2.161137440758294	0.22748815165876776	0.12322274881516587
lcl|NZ_CP032667.1_cds_WP_001336167.1_859	2.2704402515723268	0.2515723270440252	0.16981132075471694
lcl|NZ_CP032667.1_cds_WP_000184091.1_860	2.045662100456621	0.593607305936073	0.2054794520547945
lcl|NZ_CP032667.1_cds_WP_000362702.1_861	2.4241103848946985	0.2912127814088599	0.15105301379811184
lcl|NZ_CP032667.1_cds_WP_000102780.1_862	2.6361788617886184	0.2073170731707317	0.16869918699186992
lcl|NZ_CP032667.1_cds_WP_001333802.1_863	2.203579418344519	0.2885906040268457	0.14093959731543626
lcl|NZ_CP032667.1_cds_WP_000350612.1_864	2.1572769953051645	0.4084507042253521	0.19718309859154928
lcl|NZ_CP032667.1_cds_WP_000655820.1_865	0.0	0.0	0.0
lcl|NZ_CP032667.1_cds_WP_000568339.1_866	2.2587991718426497	0.6915113871635611	0.14699792960662525
lcl|NZ_CP032667.1_cds_WP_001300710.1_867	2.4827160493827156	1.3444444444444446	0.44320987654320987
lcl|NZ_CP032667.1_cds_WP_001336169.1_868	2.652448657187993	1.5355450236966826	0.4249605055292259
lcl|NZ_CP032667.1_cds_WP_000065950.1_869	2.7130081300813007	0.5097560975609756	0.6333333333333333
lcl|NZ_CP032667.1_cds_WP_000656030.1_870	3.085448392554992	0.2047377326565144	1.2868020304568528
lcl|NZ_CP032667.1_cds_WP_000383237.1_871	3.076463560334528	0.1959378733572282	0.7897252090800478
lcl|NZ_CP032667.1_cds_WP_000603502.1_872	2.7834645669291342	0.14960629921259844	0.7152230971128609
lcl|NZ_CP032667.1_cds_WP_000256438.1_873	2.787878787878788	0.16279069767441862	0.8935870331219169
lcl|NZ_CP032667.1_cds_WP_000848659.1_874	2.883116883116883	0.6176046176046176	0.7229437229437229
lcl|NZ_CP032667.1_cds_WP_000741825.1_875	3.102564102564102	0.15705128205128205	0.8034188034188035
lcl|NZ_CP032667.1_cds_WP_001120711.1_876	2.9881235154394297	0.723673792557403	0.7593032462391133
lcl|NZ_CP032667.1_cds_WP_000201063.1_877	2.838178294573644	0.5310077519379846	0.9118217054263564
lcl|NZ_CP032667.1_cds_WP_000899054.1_878	2.9074074074074074	0.7384259259259259	0.899537037037037
lcl|NZ_CP032667.1_cds_WP_000004616.1_879	2.8425460636515916	0.4539363484087102	0.8375209380234506
lcl|NZ_CP032667.1_cds_WP_001199295.1_880	2.7992315081652257	4.079731027857829	1.7454370797310281
lcl|NZ_CP032667.1_cds_WP_000758655.1_881	2.08675799086758	1.9634703196347032	0.9223744292237442
lcl|NZ_CP032667.1_cds_WP_000895624.1_882	2.9663865546218484	0.5294117647058824	0.773109243697479
lcl|NZ_CP032667.1_cds_WP_000082201.1_883	3.2376811594202897	0.4130434782608696	0.8217391304347826
lcl|NZ_CP032667.1_cds_WP_000564489.1_884	3.1920903954802258	4.011299435028248	1.4124293785310735
lcl|NZ_CP032667.1_cds_WP_000957910.1_885	3.1695594125500666	0.7757009345794392	1.0253671562082778
lcl|NZ_CP032667.1_cds_WP_000204658.1_886	2.746575342465753	0.7294520547945206	0.7796803652968036
lcl|NZ_CP032667.1_cds_WP_000816232.1_887	2.851572327044025	0.3371069182389937	0.7484276729559748
lcl|NZ_CP032667.1_cds_WP_000857051.1_888	3.1592356687898087	0.1167728237791932	0.7473460721868365
lcl|NZ_CP032667.1_cds_WP_001144315.1_889	2.9698581560283683	0.12056737588652483	0.8404255319148937
lcl|NZ_CP032667.1_cds_WP_001078376.1_890	2.9852941176470584	0.1053921568627451	0.7916666666666666
lcl|NZ_CP032667.1_cds_WP_001276460.1_891	2.7376543209876543	0.15432098765432098	0.7839506172839507
lcl|NZ_CP032667.1_cds_WP_000946938.1_892	3.0810329474621545	0.29385574354407834	0.8394182249925795
lcl|NZ_CP032667.1_cds_WP_001138201.1_893	2.980962270681897	0.4288681204569055	0.8082381446867428
lcl|NZ_CP032667.1_cds_WP_001285993.1_894	3.0612475303415185	0.18882303132938189	0.7945244143381315
lcl|NZ_CP032667.1_cds_WP_000775955.1_895	3.0207991242474	0.4548440065681445	0.836343732895457
lcl|NZ_CP032667.1_cds_WP_000237947.1_896	2.8265765765765765	7.351351351351353	1.1238738738738738
lcl|NZ_CP032667.1_cds_897	1.8062015503875968	0.2054263565891473	0.3062015503875969
lcl|NZ_CP032667.1_cds_WP_000016907.1_898	3.007177033492823	0.7376395534290271	0.8365231259968102
lcl|NZ_CP032667.1_cds_899	0.0	0.0	0.0
lcl|NZ_CP032667.1_cds_WP_000678646.1_900	3.0255009107468123	0.6083788706739527	0.7959927140255009
lcl|NZ_CP032667.1_cds_WP_000117728.1_901	2.9107806691449816	0.9008674101610904	0.862453531598513
lcl|NZ_CP032667.1_cds_WP_000184261.1_902	2.891891891891892	0.4189189189189189	0.9684684684684683
lcl|NZ_CP032667.1_cds_WP_001300698.1_903	2.9063018242122722	0.31840796019900497	0.7943615257048093
lcl|NZ_CP032667.1_cds_WP_000750398.1_904	2.6140350877192984	0.6666666666666666	0.7280701754385965
lcl|NZ_CP032667.1_cds_WP_000044401.1_905	2.8769063180827885	0.5337690631808278	0.7941176470588235
lcl|NZ_CP032667.1_cds_WP_000203905.1_906	2.5202020202020203	0.8207070707070707	0.8131313131313131
lcl|NZ_CP032667.1_cds_WP_001045520.1_907	2.810172570390554	0.4677565849227975	0.7366030881017257
lcl|NZ_CP032667.1_cds_WP_000642344.1_908	2.650273224043716	0.6489071038251366	0.9125683060109291
lcl|NZ_CP032667.1_cds_WP_000920840.1_909	2.607565011820331	0.4822695035460993	0.8108747044917257
lcl|NZ_CP032667.1_cds_WP_000808392.1_910	2.785764622973925	0.2769556025369979	0.8393234672304439
lcl|NZ_CP032667.1_cds_WP_000724153.1_911	3.1052927927927927	0.15146396396396394	0.8941441441441441
lcl|NZ_CP032667.1_cds_WP_000528603.1_912	2.8564920273348524	0.1442672741078208	0.8109339407744874
lcl|NZ_CP032667.1_cds_WP_000440781.1_913	3.0262345679012346	0.8564814814814815	1.8425925925925928
lcl|NZ_CP032667.1_cds_WP_000013588.1_914	2.9312445604873805	0.3246301131418625	1.2802436901653609
lcl|NZ_CP032667.1_cds_WP_000268232.1_915	3.0740740740740735	0.30423280423280424	0.8518518518518519
lcl|NZ_CP032667.1_cds_WP_000626422.1_916	2.9217836257309937	0.12573099415204678	0.7675438596491229
lcl|NZ_CP032667.1_cds_WP_000450476.1_917	3.2	0.3813953488372093	0.8813953488372093
lcl|NZ_CP032667.1_cds_WP_000627995.1_918	2.8461538461538463	0.6637362637362637	1.610989010989011
lcl|NZ_CP032667.1_cds_WP_000100421.1_919	2.9352179034157837	0.7196702002355713	0.7691401648998822
lcl|NZ_CP032667.1_cds_WP_000342431.1_920	2.8296703296703303	2.093406593406593	0.9102564102564102
lcl|NZ_CP032667.1_cds_WP_000206990.1_921	2.3303030303030297	0.7333333333333333	0.6484848484848484
lcl|NZ_CP032667.1_cds_WP_000890001.1_922	2.948914431673052	0.5466155810983397	0.8697318007662835
lcl|NZ_CP032667.1_cds_WP_000807753.1_923	2.915555555555556	1.1177777777777778	1.086666666666667
lcl|NZ_CP032667.1_cds_WP_000097072.1_924	3.201034737620104	0.06947524020694752	0.7575757575757576
lcl|NZ_CP032667.1_cds_WP_000235391.1_925	2.7360178970917226	0.1081282624906786	0.7233407904548844
lcl|NZ_CP032667.1_cds_WP_000098255.1_926	2.855331841909023	0.1342281879194631	0.756152125279642
lcl|NZ_CP032667.1_cds_WP_000186450.1_927	2.9107725788900978	0.4087776568734131	0.7957925281102648
lcl|NZ_CP032667.1_cds_WP_000046812.1_928	3.0391705069124426	0.8202764976958525	0.935483870967742
lcl|NZ_CP032667.1_cds_WP_000226815.1_929	3.0147651006711413	1.0868008948545862	1.046532438478747
lcl|NZ_CP032667.1_cds_WP_000581937.1_930	2.0923694779116464	1.0923694779116466	0.8594377510040161
lcl|NZ_CP032667.1_cds_WP_000254738.1_931	2.9196428571428568	0.4821428571428572	0.7172619047619048
lcl|NZ_CP032667.1_cds_WP_001071648.1_932	3.0101010101010095	0.8876262626262627	1.1944444444444444
lcl|NZ_CP032667.1_cds_WP_000210878.1_933	2.879120879120879	4.6642246642246645	1.2973137973137974
lcl|NZ_CP032667.1_cds_WP_000036723.1_934	3.1508852963818317	44.05927636643572	8.583525789068513
lcl|NZ_CP032667.1_cds_WP_001268460.1_935	2.7800687285223367	0.2565864833906071	0.4123711340206185
lcl|NZ_CP032667.1_cds_WP_001288228.1_936	0.5460992907801419	0.06382978723404255	0.07092198581560284
lcl|NZ_CP032667.1_cds_WP_001199973.1_937	2.9791666666666665	1.5788690476190477	1.4107142857142858
lcl|NZ_CP032667.1_cds_WP_000039688.1_938	2.8106828938471935	0.20892494929006086	0.8782961460446247
lcl|NZ_CP032667.1_cds_WP_001164544.1_939	2.6885758998435056	0.2746478873239437	0.8302034428794992
lcl|NZ_CP032667.1_cds_WP_000021334.1_940	2.5839694656488548	0.6030534351145038	0.7620865139949109
lcl|NZ_CP032667.1_cds_WP_000059307.1_941	2.7848797250859105	0.2027491408934708	0.7628865979381443
lcl|NZ_CP032667.1_cds_WP_001098105.1_942	2.752615844544096	0.14275037369207771	0.7720478325859492
lcl|NZ_CP032667.1_cds_WP_001299652.1_943	3.1538461538461537	0.12564102564102564	0.8064102564102564
lcl|NZ_CP032667.1_cds_WP_001299097.1_944	3.0696864111498257	0.1289198606271777	0.81068524970964
lcl|NZ_CP032667.1_cds_WP_001130266.1_945	3.0069444444444446	0.18229166666666666	0.6319444444444444
lcl|NZ_CP032667.1_cds_WP_000109529.1_946	2.1877394636015324	0.17624521072796934	0.6360153256704981
lcl|NZ_CP032667.1_cds_WP_001301334.1_947	3.07625786163522	0.13757861635220126	0.7727987421383647
lcl|NZ_CP032667.1_cds_WP_000987944.1_948	2.69672131147541	0.3333333333333333	0.7704918032786885
lcl|NZ_CP032667.1_cds_WP_000211913.1_949	2.910555555555556	0.33611111111111114	0.795
lcl|NZ_CP032667.1_cds_WP_001290679.1_950	2.99241097489784	0.2726211325160537	1.064798598949212
lcl|NZ_CP032667.1_cds_WP_000039850.1_951	2.9673469387755103	0.22312925170068024	0.9714285714285714
lcl|NZ_CP032667.1_cds_952	1.3312883435582823	0.08588957055214724	0.3496932515337423
lcl|NZ_CP032667.1_cds_WP_000433152.1_953	2.7345331833520814	0.4559430071241095	1.79827521559805
lcl|NZ_CP032667.1_cds_WP_001050401.1_954	2.5685884691848906	6.21404903909874	1.7932405566600398
lcl|NZ_CP032667.1_cds_WP_000752800.1_955	2.380952380952381	5.3354037267080745	2.111801242236025
lcl|NZ_CP032667.1_cds_WP_000064450.1_956	2.529304029304029	4.0054945054945055	2.09981684981685
lcl|NZ_CP032667.1_cds_WP_001334996.1_957	2.6607407407407404	1.9348148148148148	1.4444444444444444
lcl|NZ_CP032667.1_cds_WP_000281400.1_958	2.5516666666666667	3.5283333333333333	2.55
lcl|NZ_CP032667.1_cds_WP_000220066.1_959	3.0326797385620914	0.8572984749455338	1.1285403050108933
lcl|NZ_CP032667.1_cds_WP_001381369.1_960	2.5157894736842104	0.29473684210526313	0.8526315789473684
lcl|NZ_CP032667.1_cds_WP_000490428.1_961	2.947976878612717	0.6946050096339114	0.848747591522158
lcl|NZ_CP032667.1_cds_WP_000372108.1_962	2.8052805280528053	0.4972497249724973	0.9581958195819582
lcl|NZ_CP032667.1_cds_WP_001090361.1_963	2.8816526610644257	0.5413165266106442	1.2086834733893557
lcl|NZ_CP032667.1_cds_WP_001173673.1_964	2.628712871287129	0.3828382838283829	0.8877887788778878
lcl|NZ_CP032667.1_cds_WP_001246104.1_965	2.6604938271604937	0.308641975308642	0.7067901234567902
lcl|NZ_CP032667.1_cds_WP_000517476.1_966	2.8076923076923075	3.4807692307692313	1.6666666666666667
lcl|NZ_CP032667.1_cds_WP_000246138.1_967	2.758087201125176	0.6680731364275668	0.7791842475386779
lcl|NZ_CP032667.1_cds_WP_001219242.1_968	2.69375	2.660416666666667	1.2333333333333334
lcl|NZ_CP032667.1_cds_WP_000568943.1_969	2.6552380952380954	1.4123809523809523	1.1666666666666667
lcl|NZ_CP032667.1_cds_WP_001295182.1_970	2.573490813648294	0.38976377952755903	0.8543307086614174
lcl|NZ_CP032667.1_cds_WP_000254708.1_971	2.696969696969697	0.9824561403508772	1.0893141945773526
lcl|NZ_CP032667.1_cds_WP_001272592.1_972	2.9175438596491228	5.678947368421053	4.864035087719298
lcl|NZ_CP032667.1_cds_WP_000081588.1_973	3.117824773413897	16.386706948640484	27.772406847935553
lcl|NZ_CP032667.1_cds_WP_000104441.1_974	2.687912087912088	0.2857142857142857	0.7516483516483516
lcl|NZ_CP032667.1_cds_WP_001136934.1_975	2.9163449163449164	0.16473616473616473	0.7953667953667953
lcl|NZ_CP032667.1_cds_WP_001278994.1_976	3.0860719874804383	0.13771517996870108	0.8732394366197183
lcl|NZ_CP032667.1_cds_WP_001393459.1_977	2.89031705227078	0.11739502999143102	0.7455012853470437
lcl|NZ_CP032667.1_cds_WP_000848004.1_978	2.8943894389438944	0.15841584158415842	0.8030803080308031
lcl|NZ_CP032667.1_cds_WP_001300386.1_979	2.841145833333333	0.33984375	0.8255208333333334
lcl|NZ_CP032667.1_cds_WP_001141337.1_980	2.6057838660578385	0.5814307458143074	0.5981735159817352
lcl|NZ_CP032667.1_cds_WP_001272928.1_981	2.8922716627634664	0.2931303669008587	0.7892271662763466
lcl|NZ_CP032667.1_cds_WP_000015497.1_982	2.5141242937853105	0.09604519774011301	0.655367231638418
lcl|NZ_CP032667.1_cds_WP_001301332.1_983	2.8686868686868685	0.23713323713323714	0.7715247715247715
lcl|NZ_CP032667.1_cds_WP_001059922.1_984	2.7279920870425323	0.6913946587537092	0.7556874381800198
lcl|NZ_CP032667.1_cds_WP_001212985.1_985	2.914438502673797	0.9581105169340464	0.8422459893048129
lcl|NZ_CP032667.1_cds_WP_000334881.1_986	2.3150183150183152	0.663003663003663	0.6849816849816851
lcl|NZ_CP032667.1_cds_WP_000337665.1_987	2.8923253150057278	0.7250859106529209	0.8591065292096219
lcl|NZ_CP032667.1_cds_WP_001299100.1_988	2.8376068376068377	0.7321937321937322	0.7806267806267806
lcl|NZ_CP032667.1_cds_WP_000158056.1_989	2.9242424242424243	0.09307359307359307	0.8073593073593074
lcl|NZ_CP032667.1_cds_WP_001079186.1_990	3.116013071895425	0.05065359477124183	0.6879084967320261
lcl|NZ_CP032667.1_cds_WP_001274396.1_991	2.7673782156540776	0.054187192118226604	0.7022441160372195
lcl|NZ_CP032667.1_cds_WP_000115224.1_992	2.8387445887445892	0.07683982683982682	0.7164502164502164
lcl|NZ_CP032667.1_cds_WP_001288122.1_993	3.060233918128655	0.09473684210526316	0.8204678362573099
lcl|NZ_CP032667.1_cds_WP_000493781.1_994	2.7403314917127077	0.15653775322283608	0.6427255985267035
lcl|NZ_CP032667.1_cds_WP_000067392.1_995	2.8203125	0.19791666666666666	0.73828125
lcl|NZ_CP032667.1_cds_WP_001291921.1_996	2.2871046228710457	0.4744525547445255	0.6253041362530414
lcl|NZ_CP032667.1_cds_WP_000132961.1_997	2.949044585987261	4.014861995753717	1.443736730360934
lcl|NZ_CP032667.1_cds_WP_000110363.1_998	2.8329824561403507	0.17403508771929824	0.7557894736842106
lcl|NZ_CP032667.1_cds_WP_001107828.1_999	2.930727023319616	0.12688614540466392	0.8689986282578875
lcl|NZ_CP032667.1_cds_WP_001394680.1_1000	2.8882294757665683	0.3788328387734916	0.7962413452027696
lcl|NZ_CP032667.1_cds_WP_001078777.1_1001	2.933712121212121	0.10227272727272728	0.7632575757575758
lcl|NZ_CP032667.1_cds_WP_001107704.1_1002	3.0062139369729253	0.21260541500221927	0.6848646249445184
lcl|NZ_CP032667.1_cds_WP_000064752.1_1003	2.9514991181657853	0.09523809523809523	0.7116402116402116
lcl|NZ_CP032667.1_cds_WP_000029634.1_1004	3.1326388888888888	0.14375	0.8319444444444445
lcl|NZ_CP032667.1_cds_WP_000010749.1_1005	2.867326732673267	0.1504950495049505	0.7716171617161716
lcl|NZ_CP032667.1_cds_WP_001287420.1_1006	2.782608695652174	0.458592132505176	0.9285714285714286
lcl|NZ_CP032667.1_cds_WP_000804550.1_1007	3.0930232558139537	0.6770025839793282	1.1705426356589148
lcl|NZ_CP032667.1_cds_WP_000252908.1_1008	3.091666666666667	0.1	0.6472222222222223
lcl|NZ_CP032667.1_cds_WP_001077358.1_1009	3.0153846153846158	0.1371794871794872	0.8602564102564103
lcl|NZ_CP032667.1_cds_WP_000216194.1_1010	2.7311827956989245	0.08333333333333333	0.6774193548387096
lcl|NZ_CP032667.1_cds_WP_000148878.1_1011	2.7666666666666666	0.065625	0.7802083333333333
lcl|NZ_CP032667.1_cds_WP_000573321.1_1012	2.583333333333333	0.1400709219858156	0.8687943262411347
lcl|NZ_CP032667.1_cds_WP_001295177.1_1013	3.028545119705341	0.3453038674033149	0.7596685082872928
lcl|NZ_CP032667.1_cds_WP_000132231.1_1014	3.4116465863453813	0.6827309236947792	0.9658634538152612
lcl|NZ_CP032667.1_cds_WP_000963143.1_1015	3.048964218455744	4.393596986817326	1.4463276836158192
lcl|NZ_CP032667.1_cds_WP_000140508.1_1016	3.1996007984031936	0.187624750499002	0.7704590818363274
lcl|NZ_CP032667.1_cds_WP_000047184.1_1017	2.9562903838844545	1.7951349296845307	1.0193842645381983
lcl|NZ_CP032667.1_cds_WP_000906486.1_1018	1.8763440860215053	3.2311827956989245	2.252688172043011
lcl|NZ_CP032667.1_cds_WP_000273290.1_1019	2.9206349206349205	1.1587301587301588	0.9382716049382716
lcl|NZ_CP032667.1_cds_WP_001287454.1_1020	2.7785547785547786	1.972027972027972	1.111888111888112
lcl|NZ_CP032667.1_cds_WP_000611804.1_1021	2.7983301220295442	2.426461143224149	1.3018625561978163
lcl|NZ_CP032667.1_cds_WP_001130211.1_1022	2.6841085271317833	2.61046511627907	1.3275193798449612
lcl|NZ_CP032667.1_cds_WP_001295176.1_1023	2.838206627680312	0.17803768680961662	0.7576348278102664
lcl|NZ_CP032667.1_cds_WP_001326681.1_1024	2.758738277919864	0.21483375959079284	0.7553282182438192
lcl|NZ_CP032667.1_cds_WP_000378442.1_1025	3.0357815442561207	0.4689265536723164	0.8512241054613936
lcl|NZ_CP032667.1_cds_WP_000119763.1_1026	2.4136904761904763	0.22321428571428573	0.6220238095238095
lcl|NZ_CP032667.1_cds_WP_000445651.1_1027	2.7235772357723578	0.2127371273712737	0.7655826558265583
lcl|NZ_CP032667.1_cds_1028	2.960101867572156	0.12478777589134125	0.7733446519524618
lcl|NZ_CP032667.1_cds_WP_001216525.1_1029	2.9677744209466264	0.3826787512588117	0.8489425981873112
lcl|NZ_CP032667.1_cds_WP_000774988.1_1030	2.6169014084507043	0.5502347417840375	0.9079812206572769
lcl|NZ_CP032667.1_cds_WP_000985494.1_1031	2.620116375727348	0.6334164588528678	0.7855361596009975
lcl|NZ_CP032667.1_cds_1032	2.044534412955465	0.7206477732793523	0.5587044534412956
lcl|NZ_CP032667.1_cds_WP_000777969.1_1033	2.8208333333333333	0.13958333333333334	0.7333333333333333
lcl|NZ_CP032667.1_cds_WP_000246534.1_1034	2.7911421911421908	0.14545454545454545	0.8186480186480186
lcl|NZ_CP032667.1_cds_WP_000080947.1_1035	2.836982968369829	0.1630170316301703	0.9610705596107056
lcl|NZ_CP032667.1_cds_WP_001223227.1_1036	2.6178861788617884	0.2032520325203252	0.8699186991869918
lcl|NZ_CP032667.1_cds_WP_001295174.1_1037	2.6575757575757577	1.5484848484848486	1.4
lcl|NZ_CP032667.1_cds_WP_000281320.1_1038	2.327536231884058	1.0956521739130434	0.7594202898550725
lcl|NZ_CP032667.1_cds_WP_000492656.1_1039	2.7577777777777777	6.093333333333334	1.8488888888888888
lcl|NZ_CP032667.1_cds_WP_000115383.1_1040	2.5209876543209875	4.945679012345678	1.2518518518518518
lcl|NZ_CP032667.1_cds_WP_001229442.1_1041	2.615238095238096	0.4019047619047619	0.6685714285714286
lcl|NZ_CP032667.1_cds_WP_000137280.1_1042	2.5033333333333334	0.4033333333333333	0.6066666666666667
lcl|NZ_CP032667.1_cds_WP_000508177.1_1043	1.5534591194968554	0.7044025157232704	0.610062893081761
lcl|NZ_CP032667.1_cds_WP_000522415.1_1044	2.6333333333333333	2.9133333333333336	1.9755555555555555
lcl|NZ_CP032667.1_cds_WP_000156811.1_1045	2.8386123680241333	0.526395173453997	0.9457013574660632
lcl|NZ_CP032667.1_cds_WP_001295173.1_1046	2.6045681655960027	0.1684511063526053	0.7637401855817273
lcl|NZ_CP032667.1_cds_WP_001087611.1_1047	2.8064012490242	0.3840749414519906	0.897736143637783
lcl|NZ_CP032667.1_cds_WP_000772831.1_1048	2.750862663906142	0.20841959972394755	0.6880607315389924
lcl|NZ_CP032667.1_cds_WP_000271909.1_1049	2.6879432624113475	0.2222222222222222	0.8400315208825847
lcl|NZ_CP032667.1_cds_WP_000993126.1_1050	2.9059304703476476	0.12065439672801635	0.934560327198364
lcl|NZ_CP032667.1_cds_1051	2.391692954784437	1.4437434279705572	0.4206098843322818
lcl|NZ_CP032667.1_cds_WP_000961356.1_1052	2.358178053830228	0.19047619047619047	0.13664596273291926
lcl|NZ_CP032667.1_cds_WP_000445897.1_1053	2.303030303030303	0.7083333333333334	0.2095959595959596
lcl|NZ_CP032667.1_cds_WP_087760843.1_1054	2.176767676767677	0.5	0.6212121212121212
lcl|NZ_CP032667.1_cds_WP_072097107.1_1055	2.242857142857143	0.36666666666666653	0.5190476190476191
lcl|NZ_CP032667.1_cds_WP_010723187.1_1056	2.692861820563196	0.9535036018336608	1.2043222003929273
lcl|NZ_CP032667.1_cds_WP_001094400.1_1057	2.8090909090909095	0.15757575757575756	0.6424242424242425
lcl|NZ_CP032667.1_cds_WP_000072690.1_1058	2.371069182389937	0.11635220125786165	0.6635220125786163
lcl|NZ_CP032667.1_cds_WP_001395452.1_1059	1.985074626865672	0.05472636815920398	0.5920398009950248
lcl|NZ_CP032667.1_cds_WP_001407480.1_1060	2.7888198757763973	0.14078674948240166	0.6956521739130435
lcl|NZ_CP032667.1_cds_WP_000211841.1_1061	2.8191721132897603	0.1045751633986928	0.8061002178649237
lcl|NZ_CP032667.1_cds_1062	2.2767857142857144	0.08928571428571429	0.7544642857142857
lcl|NZ_CP032667.1_cds_WP_000896263.1_1063	1.9237089201877933	0.3814553990610329	0.13438967136150234
lcl|NZ_CP032667.1_cds_1064	2.8049504950495048	0.3049504950495049	0.8079207920792081
lcl|NZ_CP032667.1_cds_WP_000065803.1_1065	2.276190476190476	0.3365079365079365	0.5746031746031746
lcl|NZ_CP032667.1_cds_WP_000702495.1_1066	3.1004273504273505	0.20726495726495728	0.903846153846154
lcl|NZ_CP032667.1_cds_WP_000824222.1_1067	2.8693693693693687	0.08783783783783784	0.7657657657657657
lcl|NZ_CP032667.1_cds_WP_001144029.1_1068	2.1856540084388185	0.0379746835443038	0.6118143459915611
lcl|NZ_CP032667.1_cds_WP_000189409.1_1069	3.1239316239316235	0.0868945868945869	0.7264957264957265
lcl|NZ_CP032667.1_cds_WP_000197391.1_1070	3.108272506082725	0.16180048661800486	0.8236009732360098
lcl|NZ_CP032667.1_cds_WP_000787597.1_1071	2.800925925925926	0.13194444444444445	0.7384259259259259
lcl|NZ_CP032667.1_cds_WP_000461704.1_1072	2.370967741935484	1.0	0.935483870967742
lcl|NZ_CP032667.1_cds_WP_000155570.1_1073	2.643389199255121	3.024208566108008	1.047486033519553
lcl|NZ_CP032667.1_cds_WP_000502050.1_1074	2.363636363636364	0.18181818181818185	0.696969696969697
lcl|NZ_CP032667.1_cds_WP_000445380.1_1075	3.0179344465058757	0.7316017316017316	0.9202226345083488
lcl|NZ_CP032667.1_cds_WP_000136402.1_1076	2.8662100456621005	0.3744292237442922	0.8589041095890411
lcl|NZ_CP032667.1_cds_WP_000220524.1_1077	2.5103668261563	1.1371610845295057	0.6220095693779905
lcl|NZ_CP032667.1_cds_WP_000481742.1_1078	2.4418439716312057	0.3432624113475177	0.5141843971631206
lcl|NZ_CP032667.1_cds_WP_001065343.1_1079	2.056338028169014	0.2723004694835681	0.5962441314553989
